120,12,0.178
120,16,0.125
120,20,0.100
EPOCH120,0.513,72.689

121,4,0.498
121,8,0.252
121,12,0.172
121,16,0.132
121,20,0.102
EPOCH121,0.512,72.698

122,4,0.500
122,8,0.252
122,12,0.173
122,16,0.126
122,20,0.106
EPOCH122,0.511,72.727

123,4,0.526
123,8,0.266
123,12,0.160
123,16,0.129
123,20,0.100
EPOCH123,0.511,72.737

124,4,0.510
124,8,0.248
124,12,0.170
124,16,0.125
124,20,0.106
EPOCH124,0.510,72.728

125,4,0.505
125,8,0.263
125,12,0.168
125,16,0.124
125,20,0.100
EPOCH125,0.510,72.724

126,4,0.508
126,8,0.254
126,12,0.166
126,16,0.125
126,20,0.110
EPOCH126,0.509,72.735

127,4,0.505
127,8,0.256
127,12,0.166
127,16,0.133
127,20,0.099
EPOCH127,0.508,72.752

128,4,0.530
128,8,0.246
128,12,0.167
128,16,0.124
128,20,0.105
EPOCH128,0.507,72.768

129,4,0.498
129,8,0.263
129,12,0.176
129,16,0.129
129,20,0.095
EPOCH129,0.506,72.775

130,4,0.514
130,8,0.249
130,12,0.169
130,16,0.124
130,20,0.103
EPOCH130,0.506,72.787

131,4,0.504
131,8,0.256
131,12,0.172
131,16,0.129
131,20,0.101
EPOCH131,0.505,72.794

132,4,0.504
132,8,0.247
132,12,0.168
132,16,0.130
132,20,0.101
EPOCH132,0.505,72.775

133,4,0.493
133,8,0.251
133,12,0.172
133,16,0.126
133,20,0.102
EPOCH133,0.504,72.792

134,4,0.487
134,8,0.258
134,12,0.170
134,16,0.123
134,20,0.104
EPOCH134,0.503,72.817

135,4,0.495
135,8,0.261
135,12,0.169
135,16,0.126
135,20,0.098
EPOCH135,0.502,72.826

136,4,0.514
136,8,0.239
136,12,0.174
136,16,0.122
136,20,0.101
EPOCH136,0.502,72.819

137,4,0.489
137,8,0.254
137,12,0.171
137,16,0.120
137,20,0.102
EPOCH137,0.502,72.778

138,4,0.506
138,8,0.253
138,12,0.156
138,16,0.127
138,20,0.104
EPOCH138,0.501,72.820

139,4,0.486
139,8,0.250
139,12,0.161
139,16,0.130
139,20,0.100
EPOCH139,0.500,72.843

140,4,0.478
140,8,0.249
140,12,0.171
140,16,0.126
140,20,0.100
EPOCH140,0.499,72.850

141,4,0.512
141,8,0.243
141,12,0.161
141,16,0.131
141,20,0.098
EPOCH141,0.499,72.845

142,4,0.516
142,8,0.252
142,12,0.158
142,16,0.125
142,20,0.100
EPOCH142,0.499,72.808

143,4,0.495
143,8,0.257
143,12,0.169
143,16,0.122
143,20,0.101
EPOCH143,0.498,72.787

144,4,0.478
144,8,0.249
144,12,0.169
144,16,0.126
144,20,0.100
EPOCH144,0.497,72.815

145,4,0.521
145,8,0.243
145,12,0.164
145,16,0.125
145,20,0.097
EPOCH145,0.497,72.807

146,4,0.489
146,8,0.250
146,12,0.164
146,16,0.127
146,20,0.098
EPOCH146,0.496,72.827

147,4,0.501
147,8,0.246
147,12,0.166
147,16,0.122
147,20,0.100
EPOCH147,0.495,72.854

148,4,0.480
148,8,0.261
148,12,0.168
148,16,0.125
148,20,0.093
EPOCH148,0.494,72.877

149,4,0.469
149,8,0.244
149,12,0.171
149,16,0.125
149,20,0.098
EPOCH149,0.494,72.884

150,4,0.492
150,8,0.245
150,12,0.163
150,16,0.127
150,20,0.101
EPOCH150,0.493,72.908

151,4,0.504
151,8,0.247
151,12,0.159
151,16,0.130
151,20,0.092
EPOCH151,0.492,72.918

152,4,0.485
152,8,0.251
152,12,0.158
152,16,0.129
152,20,0.098
EPOCH152,0.492,72.881

153,4,0.503
153,8,0.240
153,12,0.172
153,16,0.124
153,20,0.095
EPOCH153,0.491,72.902

154,4,0.512
154,8,0.245
154,12,0.154
154,16,0.123
154,20,0.097
EPOCH154,0.490,72.915

155,4,0.488
155,8,0.251
155,12,0.168
155,16,0.120
155,20,0.095
EPOCH155,0.490,72.928

156,4,0.490
156,8,0.243
156,12,0.164
156,16,0.119
156,20,0.102
EPOCH156,0.488,72.985

157,4,0.484
157,8,0.248
157,12,0.166
157,16,0.122
157,20,0.094
EPOCH157,0.488,73.017

158,4,0.489
158,8,0.245
158,12,0.166
158,16,0.120
158,20,0.095
EPOCH158,0.488,73.030

159,4,0.482
159,8,0.255
159,12,0.159
159,16,0.119
159,20,0.100
EPOCH159,0.487,73.034

160,4,0.479
160,8,0.245
160,12,0.158
160,16,0.122
160,20,0.101
EPOCH160,0.487,73.037

161,4,0.486
161,8,0.248
161,12,0.165
161,16,0.122
161,20,0.094
EPOCH161,0.487,73.042

162,4,0.487
162,8,0.246
162,12,0.160
162,16,0.123
162,20,0.095
EPOCH162,0.487,73.042

163,4,0.495
163,8,0.245
163,12,0.164
163,16,0.119
163,20,0.097
EPOCH163,0.487,73.046

164,4,0.471
164,8,0.244
164,12,0.164
164,16,0.121
164,20,0.099
EPOCH164,0.487,73.046

165,4,0.471
165,8,0.239
165,12,0.165
165,16,0.120
165,20,0.098
EPOCH165,0.487,73.052

166,4,0.475
166,8,0.242
166,12,0.165
166,16,0.125
166,20,0.101
EPOCH166,0.487,73.051

167,4,0.495
167,8,0.244
167,12,0.160
167,16,0.122
167,20,0.096
EPOCH167,0.487,73.054

168,4,0.463
168,8,0.244
168,12,0.165
168,16,0.123
168,20,0.099
EPOCH168,0.486,73.056

169,4,0.474
169,8,0.233
169,12,0.159
169,16,0.124
169,20,0.101
