EPOCH74,9.203,73.673

75,2,8.98421
75,4,9.46537
75,6,9.02377
75,8,9.19382
75,10,9.37534
EPOCH75,9.202,73.673

76,2,8.96392
76,4,9.13642
76,6,9.23065
76,8,9.35241
76,10,9.15653
EPOCH76,9.192,73.742

77,2,9.14580
77,4,9.23011
77,6,9.04672
77,8,9.25058
77,10,9.17275
EPOCH77,9.189,73.744

78,2,9.49573
78,4,9.14088
78,6,9.29563
78,8,8.91413
78,10,8.89900
EPOCH78,9.185,73.766

79,2,8.76796
79,4,9.17500
79,6,9.16494
79,8,9.25967
79,10,9.38628
EPOCH79,9.179,73.803

80,2,9.11898
80,4,9.36544
80,6,9.03100
80,8,9.27206
80,10,9.47184
EPOCH80,9.171,73.819

81,2,9.16881
81,4,9.20030
81,6,8.92491
81,8,9.17203
81,10,9.32274
EPOCH81,9.168,73.820

82,2,9.29582
82,4,9.21493
82,6,9.15191
82,8,9.11255
82,10,9.35570
EPOCH82,9.164,73.828

83,2,8.97038
83,4,9.09799
83,6,9.11426
83,8,9.16724
83,10,9.18984
EPOCH83,9.156,73.866

84,2,9.62420
84,4,8.67301
84,6,8.94042
84,8,9.37483
84,10,9.09796
EPOCH84,9.154,73.877

85,2,9.04399
85,4,9.30056
85,6,9.32801
85,8,9.15592
85,10,9.27348
EPOCH85,9.146,73.880

86,2,8.89473
86,4,9.21212
86,6,9.41292
86,8,9.12496
86,10,9.07310
EPOCH86,9.142,73.915

87,2,9.11247
87,4,9.41001
87,6,9.26373
87,8,9.06567
87,10,8.87178
EPOCH87,9.138,73.937

88,2,9.67463
88,4,8.92008
88,6,8.92135
88,8,9.31849
88,10,8.94029
EPOCH88,9.131,73.957

89,2,8.96745
89,4,9.11253
89,6,9.11878
89,8,9.08688
89,10,9.31725
EPOCH89,9.126,73.975

90,2,8.98787
90,4,8.94120
90,6,9.54631
90,8,9.16439
90,10,9.32431
EPOCH90,9.125,73.995

91,2,8.98425
