109,4,0.320
109,6,0.209
109,8,0.157
109,10,0.119
EPOCH109,0.619,71.838

110,2,0.624
110,4,0.312
110,6,0.208
110,8,0.159
110,10,0.118
EPOCH110,0.618,71.850

111,2,0.633
111,4,0.299
111,6,0.200
111,8,0.152
111,10,0.131
EPOCH111,0.617,71.883

112,2,0.631
112,4,0.314
112,6,0.196
112,8,0.159
112,10,0.120
EPOCH112,0.616,71.872

113,2,0.621
113,4,0.289
113,6,0.209
113,8,0.156
113,10,0.122
EPOCH113,0.615,71.903

114,2,0.638
114,4,0.302
114,6,0.190
114,8,0.158
114,10,0.123
EPOCH114,0.614,71.896

115,2,0.612
115,4,0.308
115,6,0.209
115,8,0.153
115,10,0.118
EPOCH115,0.613,71.926

116,2,0.614
116,4,0.309
116,6,0.204
116,8,0.154
116,10,0.121
EPOCH116,0.612,71.902

117,2,0.622
117,4,0.302
117,6,0.192
117,8,0.156
117,10,0.125
EPOCH117,0.611,71.922

118,2,0.625
118,4,0.301
118,6,0.203
118,8,0.152
118,10,0.122
EPOCH118,0.610,71.930

119,2,0.593
119,4,0.296
119,6,0.200
119,8,0.157
119,10,0.124
EPOCH119,0.609,71.958

120,2,0.604
120,4,0.294
120,6,0.199
120,8,0.155
120,10,0.123
EPOCH120,0.607,71.965

