73,12,0.166
73,16,0.131
73,20,0.097
EPOCH73,0.503,73.465

74,4,0.495
74,8,0.260
74,12,0.165
74,16,0.125
74,20,0.100
EPOCH74,0.502,73.334

75,4,0.476
75,8,0.253
75,12,0.164
75,16,0.127
75,20,0.104
EPOCH75,0.501,73.296

76,4,0.508
76,8,0.254
76,12,0.173
76,16,0.124
76,20,0.096
EPOCH76,0.500,73.515

77,4,0.504
77,8,0.245
77,12,0.163
77,16,0.125
77,20,0.103
EPOCH77,0.499,73.524

78,4,0.492
78,8,0.245
78,12,0.165
78,16,0.124
78,20,0.101
EPOCH78,0.498,73.299

79,4,0.479
79,8,0.254
79,12,0.166
79,16,0.123
79,20,0.101
EPOCH79,0.497,73.612

80,4,0.499
80,8,0.258
80,12,0.162
80,16,0.124
80,20,0.099
EPOCH80,0.496,73.495

81,4,0.491
81,8,0.246
81,12,0.166
81,16,0.126
81,20,0.100
EPOCH81,0.495,73.606

82,4,0.487
82,8,0.245
82,12,0.162
82,16,0.127
82,20,0.098
EPOCH82,0.494,73.523

83,4,0.507
83,8,0.242
83,12,0.163
83,16,0.123
83,20,0.100
EPOCH83,0.494,73.889

84,4,0.517
84,8,0.230
84,12,0.161
84,16,0.125
84,20,0.099
EPOCH84,0.492,73.744

85,4,0.496
85,8,0.242
85,12,0.162
85,16,0.124
85,20,0.099
EPOCH85,0.491,73.683

86,4,0.486
86,8,0.239
86,12,0.168
86,16,0.118
86,20,0.100
EPOCH86,0.490,73.776

87,4,0.485
87,8,0.248
87,12,0.164
87,16,0.121
87,20,0.097
EPOCH87,0.489,73.888

88,4,0.478
88,8,0.240
88,12,0.168
88,16,0.122
88,20,0.099
EPOCH88,0.489,73.906

89,4,0.451
89,8,0.247
89,12,0.164
89,16,0.127
89,20,0.098
EPOCH89,0.488,73.671

90,4,0.488
90,8,0.254
90,12,0.163
90,16,0.120
90,20,0.094
EPOCH90,0.487,73.737

91,4,0.481
91,8,0.246
91,12,0.155
91,16,0.121
91,20,0.100
EPOCH91,0.485,73.782

92,4,0.508
92,8,0.247
92,12,0.158
92,16,0.121
92,20,0.093
EPOCH92,0.484,74.068

93,4,0.491
93,8,0.244
93,12,0.162
93,16,0.120
93,20,0.095
EPOCH93,0.483,73.989

94,4,0.464
94,8,0.236
94,12,0.164
94,16,0.121
94,20,0.099
EPOCH94,0.483,74.108

95,4,0.492
95,8,0.235
95,12,0.164
95,16,0.123
95,20,0.093
EPOCH95,0.483,73.694

96,4,0.495
96,8,0.239
96,12,0.159
96,16,0.122
96,20,0.094
EPOCH96,0.482,73.822

97,4,0.501
97,8,0.242
97,12,0.157
97,16,0.123
97,20,0.094
EPOCH97,0.482,73.817

98,4,0.487
98,8,0.235
98,12,0.165
98,16,0.125
98,20,0.091
EPOCH98,0.479,74.072

99,4,0.479
99,8,0.236
99,12,0.160
99,16,0.123
99,20,0.095
EPOCH99,0.478,74.090

100,4,0.485
100,8,0.249
100,12,0.152
100,16,0.121
100,20,0.093
EPOCH100,0.478,73.996

101,4,0.473
101,8,0.237
101,12,0.157
101,16,0.121
101,20,0.097
EPOCH101,0.477,74.215

102,4,0.462
102,8,0.243
102,12,0.160
102,16,0.117
102,20,0.098
EPOCH102,0.476,74.274

103,4,0.504
103,8,0.242
103,12,0.151
103,16,0.120
103,20,0.092
EPOCH103,0.476,74.153

104,4,0.460
104,8,0.230
104,12,0.162
104,16,0.120
104,20,0.094
EPOCH104,0.475,73.910

105,4,0.479
105,8,0.235
105,12,0.155
105,16,0.119
105,20,0.097
EPOCH105,0.474,74.133

106,4,0.462
106,8,0.240
106,12,0.160
106,16,0.123
106,20,0.093
EPOCH106,0.473,74.107

107,4,0.479
107,8,0.234
107,12,0.157
107,16,0.123
107,20,0.089
EPOCH107,0.472,74.424

108,4,0.469
108,8,0.236
108,12,0.152
108,16,0.123
108,20,0.094
EPOCH108,0.471,74.336

109,4,0.494
109,8,0.234
109,12,0.151
109,16,0.119
109,20,0.094
EPOCH109,0.470,74.367

110,4,0.494
110,8,0.216
110,12,0.155
110,16,0.118
110,20,0.094
EPOCH110,0.469,74.377

111,4,0.466
111,8,0.236
111,12,0.154
111,16,0.120
111,20,0.093
EPOCH111,0.469,74.360

112,4,0.469
112,8,0.239
112,12,0.156
112,16,0.110
112,20,0.098
EPOCH112,0.468,74.288

113,4,0.489
113,8,0.230
113,12,0.154
113,16,0.113
113,20,0.093
EPOCH113,0.467,74.481

114,4,0.485
114,8,0.226
114,12,0.158
114,16,0.115
114,20,0.091
EPOCH114,0.466,74.354

115,4,0.463
115,8,0.230
115,12,0.152
115,16,0.118
115,20,0.094
EPOCH115,0.466,74.413

116,4,0.461
116,8,0.237
116,12,0.161
116,16,0.113
116,20,0.092
EPOCH116,0.465,74.430

117,4,0.444
117,8,0.233
117,12,0.158
117,16,0.117
117,20,0.094
EPOCH117,0.465,74.353

118,4,0.477
118,8,0.227
118,12,0.150
118,16,0.117
118,20,0.096
EPOCH118,0.464,74.360

119,4,0.456
119,8,0.234
119,12,0.157
119,16,0.114
119,20,0.091
EPOCH119,0.463,74.446

120,4,0.456
120,8,0.230
